"path","bytes","sha256","attributes","gitState","classification","action"
"results/paper_ready/cache/noise_sensitivity/raw_n09_e2_v5_p2.mat","427865564","EDFAAEBFC86E2C49B019C6C4B898141CF2666B43E52F5B7BA8E3622F85BE262C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v1_p1.mat","428300012","9E89D059DB22504344B7EB029E6448A540E7ABB46E22BF9EF0ACC8A038469318","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v1_p2.mat","428216757","CFDF93EB0A085B40220D0B5E1CA6FFE0FA5C4A18CA1320B747284BA0B4386691","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v3_p1.mat","428671443","621BF9D6E70E7BA5B5BA4EC3F6160BCCFBEC02B32786D3956A1ECEEAF726DF09","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v3_p2.mat","428681775","16FC82DEA82B90E3F4D0CF5CEB4FFD27869F8FC51BFF4B54D3016FA744A12533","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v4_p1.mat","427757612","213BC6FA6E26BE16B48DD1ECCD258197ED8CF95413088064FDAF64A17DEEEAA7","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v4_p2.mat","427590986","A4BC2BAC487D262B5B3ABBE1BE0C16F3B38F5A2694377750D6097D6BBCC60938","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v5_p1.mat","429888875","4D429F2DE3599989948FDDAC1F6E47404CA8C422DC2C2C2D5B848FAEBB5FED7F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e1_v5_p2.mat","430091172","DBB11194D641E90017E5781C112B411A06A1BF6D820B2847DAC3EABFD5E4CB8E","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v1_p1.mat","427275743","BEFE6428EA52B9BC613A488322AF07DEC14E017C4C2106D702E1DDB1DB275DE6","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v1_p2.mat","426922318","A6F7629993BEB5A3E245B1C9EE774103521B8C3E3FFFB431D2568DD4E0705339","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v3_p1.mat","427399729","ACC279C498FD0E8B1B56F64B0522718DEDC5A200E3687C24EE102BA1B284DBD6","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v3_p2.mat","427063956","02F6CC111777780A225075540F2ECB87513D6B89582BE871E9193D65D71F72D9","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v4_p1.mat","426923967","1061D9595C9032BBA501A33A758B7C8F5AC2BA844169143CCFF39B7F386F29D0","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v4_p2.mat","426576201","FD90D9611008390AAA7E106F5B609BB31EF4D19B94BE539A16991C65DADCD4E6","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v5_p1.mat","428169171","8A15B0B689BF8E2A1EF57CCF0F2C413EC45250B9C4F7CA91E9B58482F6CA6DAE","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/noise_sensitivity/raw_n10_e2_v5_p2.mat","427928345","2143CFF81F5641C98A7FBF6C0FE77D488923C18EEA8B0807DA60A4361217F4EB","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n01.mat","56331","48E8F0CF6F74C580FCF668A2EBD8CBAB7F0B8AD04F5A80C64DBBF7EC92F3207C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n02.mat","56338","BE294EF52B7314DD6F42B7561CF3D40F0B7459C665450216D75EF5649C686F30","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n03.mat","55930","668E5098350FFB23F7F0B497A5250AE7BDDC3F1BC21BA7CCE84CC17CCD78BDE3","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n04.mat","56295","F25D650D504B70A0E56CD8B3A24A3BC3EA6F483F7AB6FB3ED5F199DFFAAD4317","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n05.mat","79943","50EE4F24B2042746C91922DF65BB61538ED7FEDFAD8E5235DF051BACE48AD2EA","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n06.mat","56265","BF7B55686EDC6AAE30BD5575E049FFEA7C4B561C7B4399801352DC4DC7090012","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n07.mat","56231","DA9DC3DA1A46975E302457EAB308C981E8AF22080CFCE8568DC4234CC9FB6D08","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n08.mat","56294","E46AE44318D96B6970ACC06CDB03377404397A6B1D2C65D3983964E34EE30305","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n09.mat","56210","F30F31C374EC445259DBF1B49B221671990FCB9B88BEC7A05B33FF354729AA9E","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/matched_n10.mat","55925","9C0A09CA65EA0CFC5E9EA14AEA5972F3FE2CBD4DBE4F97217217189002DADB38","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n01_p1.mat","10900613","4B24C499B98B88DCDE1FE63E997C9B6E7045568F40FB1678464D2B8D36253F8F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n01_p2.mat","11197872","22667C85E70570D0DAC0530B80B7BA3A0BE22C644287DAC5D7303B7C8D62DB37","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n01_p3.mat","11799480","46A5FA66EFEE01D97D188D09F213ED11D982196F3855946C8E665765E6F47B76","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n01_p4.mat","12139390","4F33FA554C635967816C8101235FA083C6B086F54B36D5602FC8E2D0A1DF0D73","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n02_p1.mat","10899853","3E26CF4A94FD0A8DED993D1C0F0D98373307D98D6EDAB690346A79C821E94153","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n02_p2.mat","11197987","7FBD0BF0494B595C75F80DC5F3472C5B2275C6AB0F46E9265F3A249C1DE87409","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n02_p3.mat","11805479","9FC270BE38622746039B044CA58B779851F4D2928817C17FC196D1490C7B2212","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n02_p4.mat","12123836","87C2C10639E83477D01241B264E645262F4BC7B936EE467EE6F9108D281A5A81","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n03_p1.mat","10892479","5EBC844469909315A9C20246BA61B748A82E60B85F9EC1E2340B336F7B8B4C26","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n03_p2.mat","10894821","D383FE6EBAB2481496CBFC37EADB804C449C64E9AABD7E67A948B538B29E563F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n03_p3.mat","11802896","1411D90BD5778A7DDE87121FBF3A33D11A93948297F9E18DD41E69D91096C12F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n03_p4.mat","12120454","C9EA7861C59EA05094BC95AB741D9483F7CDEA3CBCC51CC252875B0D2E1E5ABA","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n04_p1.mat","10902257","2180CA5B9E59DE0136EA328D327E4883DBCEA87033DF24C84754D116903570A4","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n04_p2.mat","10904657","28BE47578DB84F9DAFBF3DF7CD1BAF0306C320D0AD9BCFA68E9F227A1B90904B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n04_p3.mat","11800893","536B56637A06450D7143672508D5320BF2C22EA183132FE1F20B52EC1F6F2229","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n04_p4.mat","12471497","0DBA1A13BBE5915A272721B435CD91A5E85B6692A9F4BD6F4707DE866CB74527","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n05_p1.mat","11195973","E704233F904B6F0731D265C9C73936473C8071F34BB69171BD9931CF5DDBC0CD","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n05_p2.mat","11198555","C3833BF09C50325E472D06FAFBB7C709E2A58698F87F366C7F1F15C51D0078FC","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n05_p3.mat","11803256","C78CD6CE4315C3AA7DCF590D10909C3D72E3385A6EC3BA302E9C263A4895E3EA","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n05_p4.mat","12142221","0D8E0D8E5CD56943A2E86952F9BEE455615ADF42B8DA3A49673BD252A881FC97","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n06_p1.mat","10896342","D5AB1979E0158BD0581496F99912744A8689608F0F17A9101B61AF47505363DC","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n06_p2.mat","10896979","20C8A19F1FD8B6EE6B30EB3AB3E5BED96B9F1959AF0E2A32055C6C8097193C87","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n06_p3.mat","11798726","1C7B00621442F4439C9BB1FFBADB0CCB5D2D76B6E89B9D55ADAE944CC8F8FFDB","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n06_p4.mat","12116457","16CD98C0ADEB64DC226E370477451E067A5E8B0DBE007295EE648DBEA440573C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n07_p1.mat","10900772","88FA4C673A64F59AD17E659AFCC0BCAC56F769A8AE5D4D7C95CE40FA3AF40EC2","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n07_p2.mat","10902736","774FD23863625842793EC8F562B875A339300FD496D6550DE2A6297FE024CFD4","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n07_p3.mat","11803317","05E9CABBDCBD0BFAA56361FE6033D7A66638AC30376799334A93114BD79A4748","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n07_p4.mat","12139012","A56C9E6F622D0E29765CAE6319DA50CDC8FD21B37A6C105A5C1938233B03374F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n08_p1.mat","10902728","1DE00BB4D660B3A43CE97B1859D4B1577B8861F76DF1131073B88E4BAE772DF4","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n08_p2.mat","10905520","AF3660548F14CA9F4A079CB80BE08D937FC71BEF749A65F1C42E30156E0AEB60","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n08_p3.mat","11804829","2D03E698C27580D3FC2C684548C8290FA7D00EB336E3C7282576664588270560","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n08_p4.mat","12142227","5378F3A6AA2BBC46B7DC5BFD54A6382AEF15C15F77BF4F9CAC4F3BD94347134C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n09_p1.mat","10900432","40F3B892A5026969CEAC79160BA7101BD9682311FDF3EA6CC57C63294C6C3311","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n09_p2.mat","10902159","F7CEC33382535F07498A815B41C6D49261E2D94F9F06CDB8FA7C697D76E031C9","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n09_p3.mat","11805004","BB9CE8E49E4F91E8205F8E675819F2CB47C6F5C269DB234BEB7ABC0D61B6525A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n09_p4.mat","12139781","A04E1EA066BBEA07E2038E608C60EAE902FFBE8AC4B5FEE658E2D75051C36FDE","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n10_p1.mat","10891247","9AC7F9108657771F5CBDECC51FCDD68C296A1A482DF16DC67F72559879E82269","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n10_p2.mat","10900385","6F50EDD49B12A553A9A863FCE337712699FB8027C4951B9C4A7D19E0859D8E18","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n10_p3.mat","11801674","F8287377ECC8E43DB645EA19DD6ADC9732EBEC3B81254B9799EF2866813EF453","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/primary_n10_p4.mat","12140645","51A75255E3324D5D0DE7CD749FBFC69FAC49CED1172C21BB800411949C41480C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n01_p1.mat","82545335","B748BABDEFB8408A0A9937C8C7DC20B763C1A7FAF3229971E574CCDFC57F0458","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n01_p2.mat","84566901","BF2AAC010D20BB774FCEF4F41364210587677B1CA655B93D4E9E46549C034FC7","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n01_p3.mat","88425687","9422919F7CE3B851D11C614469EA6BFFA86E1DC057CF6BBDF802B23D8BE910C0","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n01_p4.mat","90330441","0A52FD5D694A350744E36AC5FB6FC6F34BAC0AFCD4DAF1D4A802FE367207F05F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n02_p1.mat","83071444","FA38F35F8BEEA84D31A4F30CAFAA1EDF544E9164318CC6B21DEB0C42E5CDB9B1","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n02_p2.mat","85098024","68284ECE3348CB2D8855F65D028E47F85DB8954B7995EC49BF1C58987D2C926E","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n02_p3.mat","93356464","550EC16B5850DAEA2CD34ADA301B4442275BCFEF702902EF710CAB64A6B4FE98","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n02_p4.mat","94889166","E3008E4811E656C7CB104AA8D89873701FC2696DCA78888E23E28DE08A59A940","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n03_p1.mat","88081579","1CA261681270048E553B973FFC07FA2BFAC028EF33E4FAA0ADC87D4316174BD3","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n03_p2.mat","89109840","5E2433FDC0E58426474D109D753E653BA88412E1577AAEE2D8611380BCDA12EA","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n03_p3.mat","95390098","3C70169C1EEA8D59790F9DDD404BEC9E7F902C5D9652C2FA094AC46DBBE40137","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n03_p4.mat","93851561","008B1AC01991963290AD4817B2AD23B7BB95BA348BD96D3AE12B48C36967C08C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n04_p1.mat","93638958","B8D676522D6E88081779C11F1BF84FD915310F9FD87E5EC540BAF7CD4862605C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n04_p2.mat","93659825","8BE10F94E052A2AA691790147B272DA14F2ABF3333DD004B2F28E151A8C62DF2","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n04_p3.mat","94513730","8D411D318B06491B07C42AFD2F2434CE42AFC0E84D5A12681C348F37F725996B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n04_p4.mat","96410677","3F92E8DEB193CECA7BB3C1E672AB88A601D96C47618362F716B9F1CE051DCE22","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n05_p1.mat","87625045","A4E5D45F9FD9FF4BBAAD88167D932120C75D29E392DFF205DDC3A140BE7E29CF","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n05_p2.mat","92690370","8514E4519534F6A638BBB7FCBCCF0072AA5D9C52869C1700A63F302FC1FCC9C9","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n05_p3.mat","95401781","3AFC10200EF11DA9CBAEA8A8E089DAABEFA40ABF6BD477406CD10C23A840EDE5","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n05_p4.mat","96491751","BCCF7328F3517672475E4BCFF1401AAB09E8FAD78E1A6D58A25B4D8265A9421B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n06_p1.mat","93766656","01C4901E7CFAAC6541CCAA689F17A11BA0857FDA3D4A23C156A35878E127CD60","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n06_p2.mat","94766283","557B6B04E16A8DC6AA828CA0ADBB29460CFC08A416B6816FBBF2F7C6BE2F0121","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n06_p3.mat","95483472","A23E59B2849160EA91B7D1BA0E608656959AD054C7E8ED5F82F886FE89072EA1","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n06_p4.mat","95807418","4EE60FC8AE3CFCB9E2D7FFB02ABA668C3953727ED70DD63DB5E3DFE9F8915B02","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n07_p1.mat","91147573","37BC1441DE24813D9E399473C874D0EE7AFC8AA97D493C5D2EFAD31C945CEBC7","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n07_p2.mat","94195248","93DAA8EC5DA55D4D233E68129AD4C74741E8FB019BA7317992FF6802D9764952","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n07_p3.mat","95951672","2B75E5C7C0D89132473843918B329A057D5531918EC547B12BEC7CB98BCA2C12","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n07_p4.mat","95946537","C43CDD461034791C830A9E8A2B60DA21905414A799541BCEA35D72FB7F46248E","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n08_p1.mat","86102442","9E4DBE180467D28D99E6BE521D48EF62BE024327FADA739F1E9FEC94DBD6CD1A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n08_p2.mat","88134059","BF6C0B2A9511AF044952CE3D1FCCF6EA41C2C97825D131998B317E3EBD26301C","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n08_p3.mat","94417622","70DECC25A1B73E7DAA9B7E69E0FE2863C685C178F3D81199FE8391496B411308","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n08_p4.mat","94900616","C6807B5AAF5AF1978F7524584FA7FF6A823856C6AFC79F985D0133F7F89D822D","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n09_p1.mat","94179123","C8EA27AF9020A1546F726BEE94A6B5E9B35CDEBE4B874CFF3DA800E4C8450D54","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n09_p2.mat","90680882","C9A637C6C0A647E6689B2F7CEB309419B27F73679BCD8F28486478CB15B6ED22","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n09_p3.mat","91296288","6D7A4287923AB74575CD39F5F9FD7BBBCB69FED512F5835312CA32B18D994C37","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n09_p4.mat","93990210","C3E12B10FB6A7710F5E2479726703B4562F12F666B285FFF3DAA19819F289A37","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n10_p1.mat","95719337","E2665838555E4D7B2AC86B57322B6E5C9D57461B5060A9AEBE16A44C0289746A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n10_p2.mat","96225292","31739DF2148D2C516F6109FD3BEAA0C0C6EB812A33AA13B825AEDA58A990F673","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n10_p3.mat","92451903","91AB3CE286C8F452C51C0F714C3ADA72F99777D1A98656B9E7160D3ACB91E275","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/rrr_n10_p4.mat","93360282","68CB476C04628E95D193A2D1D5BB8EC79081555AD78C42C423C3680156FDEE51","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n01_p1.mat","407461199","7075FD572A84BC41A13E177B6129A0B10A3C3E84A345172C6D79C7642D40FC7B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n01_p2.mat","407546009","75B4C01F512C3C7C01A4CD4DFA73A9FE6F785998D827563AE00DB597E278421A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n01_p3.mat","407116940","08AAE9A3A1CED6588D50FFF0E6D93D9BEB7477EC1AF787FB8016A7C9A4C6BA8F","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n01_p4.mat","406813732","44B0E1AA943DD76605E46FEFBF645EEB347D0DE6CFBA3678D9D2CA080CCE0999","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n02_p1.mat","407268734","251265BFF4204D814DEA3585389594A56493809D378BC819737C9E99D4FAF72D","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n02_p2.mat","407363248","DAD00B3AB6587A5ED92912ACA66CA816821501E157B4FD1660A49CDE52DA736B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n02_p3.mat","407133570","C32456614E6B453D90868293E662DF02CF03053B2A3ADA577159E5056BFDEB8D","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n02_p4.mat","406792700","CD57CCD1D30C31980623FA5A964D51BEDCE3574C28EE46FF8946B009C4484620","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n03_p1.mat","407463927","AD357A155799E0568674A2B260EE1895C9EEF58B92D69BC443F6B477E41D60F7","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n03_p2.mat","407543714","5C9D716BD258CA001B18ADDD55AB0E7D3005281EBD625C87EFE71EEF221F86AC","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n03_p3.mat","407259342","D9688D0D4AC7BDF9BEB4F60840FBCBE9F34BDE91A308A25D4AF8AC12430AA9FC","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n03_p4.mat","406895389","D8213018C3923D8DA637AFAC4E986374FEA5D68B9A8DCB873603094CA247C9EE","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n04_p1.mat","407542601","DD2502E052C2CBCED694CCF67562879276A467885D620FAF1498BDA819CBFA7B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n04_p2.mat","407620183","7B040A05B7845BB7B1F77420FC3C4616C21DF64E211BF3BBE7BA4150597D401B","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
"results/paper_ready/cache/prediction/series_n04_p3.mat","407080663","56086BD4E9917BC294CE6BC70783F45D98425C02B0E84AA28EFCFAAA8499205A","Archive","ignored","raw reproducibility evidence","retain; no deletion authorized by classification alone"
